Speaker	SentType	Sweep	Question	Diff	Diffn	Word	FocusType	PosInSent	Min	Max	Clench	NormMin
LLB	2	0043	Q4	0.0082%	8.200000000000001e-05	4. matt	NonNarrow	4	-82.15107579746736	-75.07	-70.77940875	-11.371667047467355
LLB	2	0044	Q2	0.0081%	8.1e-05	1. fat	Narrow	1	-82.24057008688237	-75.68	-70.77940875	-11.46116133688237
LLB	2	0044	Q2	0.0081%	8.1e-05	2. cat	NonNarrow	2	-81.50026815050242	-74.97	-70.77940875	-10.72085940050242
LLB	2	0044	Q2	0.0081%	8.1e-05	3. sat	NonNarrow	3	-79.490658593101	-74.76801535897533	-70.77940875	-8.711249843101001
LLB	2	0044	Q2	0.0081%	8.1e-05	4. matt	NonNarrow	4	-81.8602553211127	-75.31	-70.77940875	-11.080846571112701
LLB	2	0045	Q3	0.0080%	8e-05	1. fat	NonNarrow	1	-80.18014449177689	-75.37	-70.77940875	-9.400735741776884
LLB	2	0045	Q3	0.0080%	8e-05	2. cat	Narrow	2	-83.67021563705512	-75.55	-70.77940875	-12.89080688705512
LLB	2	0045	Q3	0.0080%	8e-05	3. sat	NonNarrow	3	-79.52082715835878	-75.26861517520057	-70.77940875	-8.741418408358783
LLB	2	0045	Q3	0.0080%	8e-05	4. matt	NonNarrow	4	-82.06190671885174	-75.95891478092472	-70.77940875	-11.282497968851743
LLB	2	0046	Q6	0.0082%	8.200000000000001e-05	1. fat	NonNarrow	1	-81.48457826483816	-76.05	-70.77940875	-10.705169514838161
LLB	2	0046	Q6	0.0082%	8.200000000000001e-05	2. cat	NonNarrow	2	-81.32011771033025	-74.71	-70.77940875	-10.54070896033025
LLB	2	0046	Q6	0.0082%	8.200000000000001e-05	3. sat	NonNarrow	3	-79.26002379613467	-74.55996920647708	-70.77940875	-8.480615046134673
LLB	2	0046	Q6	0.0082%	8.200000000000001e-05	4. matt	Narrow	4	-84.89015158118684	-74.44693219530451	-70.77940875	-14.11074283118684
LLB	2	0047	Q1	0.0941%	0.0009410000000000001	1. fat	Broad	1	-79.73001789880568	-74.5	-70.77940875	-8.950609148805682
LLB	2	0047	Q1	0.0941%	0.0009410000000000001	2. cat	Broad	2	-80.71001250677146	-74.18	-70.77940875	-9.930603756771461
LLB	2	0047	Q1	0.0941%	0.0009410000000000001	3. sat	Broad	3	-77.74012384431336	-74.15678348050551	-70.77940875	-6.9607150943133576
LLB	2	0047	Q1	0.0941%	0.0009410000000000001	4. matt	Broad	4	-82.40058022403993	-75.03386967667382	-70.77940875	-11.621171474039926
LLB	2	0048	Q5	0.1014%	0.0010140000000000001	1. fat	NonNarrow	1	-79.21061462152228	-74.94764873501803	-70.77940875	-8.43120587152228
LLB	2	0048	Q5	0.1014%	0.0010140000000000001	2. cat	NonNarrow	2	-80.46020303913421	-74.86	-70.77940875	-9.680794289134212
LLB	2	0048	Q5	0.1014%	0.0010140000000000001	3. sat	NonNarrow	3	-78.15000210932827	-74.65879758630201	-70.77940875	-7.370593359328268
LLB	2	0048	Q5	0.1014%	0.0010140000000000001	4. matt	Narrow	4	-83.91047676170115	-74.35621201953641	-70.77940875	-13.131068011701146
LLB	2	0049	Q4	0.0080%	8e-05	1. fat	NonNarrow	1	-80.37082036597641	-75.26989377894897	-70.77940875	-9.591411615976412
LLB	2	0049	Q4	0.0080%	8e-05	2. cat	NonNarrow	2	-80.67003584019308	-74.98	-70.77940875	-9.890627090193078
LLB	2	0049	Q4	0.0080%	8e-05	3. sat	Narrow	3	-81.4800237928409	-74.54996427606883	-70.77940875	-10.700615042840894
LLB	2	0049	Q4	0.0080%	8e-05	4. matt	NonNarrow	4	-82.06005401818776	-75.09	-70.77940875	-11.280645268187754
LLB	2	0050	Q2	0.1378%	0.001378	1. fat	Narrow	1	-82.94458892650864	-75.63	-70.77940875	-12.165180176508642
LLB	2	0050	Q2	0.1378%	0.001378	2. cat	NonNarrow	2	-81.23274112795902	-75.51	-70.77940875	-10.453332377959015
LLB	2	0050	Q2	0.1378%	0.001378	3. sat	NonNarrow	3	-79.47255737923463	-75.2582155902449	-70.77940875	-8.693148629234628
LLB	2	0050	Q2	0.1378%	0.001378	4. matt	NonNarrow	4	-82.37254395591032	-74.8899191362303	-70.77940875	-11.593135205910315
LLB	2	0051	Q3	0.5563%	0.005563	1. fat	NonNarrow	1	-80.49022325140082	-75.44	-70.77940875	-9.710814501400819
LLB	2	0051	Q3	0.5563%	0.005563	2. cat	Narrow	2	-83.26159601108738	-77.78	-70.77940875	-12.482187261087375
LLB	2	0051	Q3	0.5563%	0.005563	3. sat	NonNarrow	3	-80.13027739847635	-75.78643391278897	-70.77940875	-9.35086864847635
LLB	2	0051	Q3	0.5563%	0.005563	4. matt	NonNarrow	4	-80.96006062163245	-74.71995312705712	-70.77940875	-10.180651871632449
LLB	2	0052	Q6	9.5124%	0.095124	1. fat	NonNarrow	1	-78.23209326527187	-74.41	-70.77940875	-7.452684515271869
LLB	2	0052	Q6	9.5124%	0.095124	2. cat	NonNarrow	2	-77.47	-74.96999643390737	-70.77940875	-6.690591249999997
LLB	2	0052	Q6	9.5124%	0.095124	3. sat	NonNarrow	3	-81.13484466494127	-75.51	-70.77940875	-10.355435914941268
LLB	2	0052	Q6	9.5124%	0.095124	4. matt	Narrow	4	-83.64049620389886	-75.27993564143063	-70.77940875	-12.861087453898861
LLB	2	0053	Q1	0.1284%	0.001284	1. fat	Broad	1	-80.91077363445737	-75.9	-70.77940875	-10.13136488445737
LLB	2	0053	Q1	0.1284%	0.001284	2. cat	Broad	2	-82.46238409342658	-75	-70.77940875	-11.682975343426577
LLB	2	0053	Q1	0.1284%	0.001284	3. sat	Broad	3	-80.15002580993695	-74.53727618316796	-70.77940875	-9.370617059936947
LLB	2	0053	Q1	0.1284%	0.001284	4. matt	Broad	4	-84.10078109195122	-74.83984289683902	-70.77940875	-13.321372341951218
LLB	2	0054	Q5	0.6186%	0.0061860000000000005	1. fat	NonNarrow	1	-79.74150717886722	-74.07	-70.77940875	-8.962098428867222
LLB	2	0054	Q5	0.6186%	0.0061860000000000005	2. cat	NonNarrow	2	-82.32002395656022	-77.58	-70.77940875	-11.540615206560219
LLB	2	0054	Q5	0.6186%	0.0061860000000000005	3. sat	NonNarrow	3	-80.0821496374501	-75.6273209756347	-70.77940875	-9.3027408874501
LLB	2	0054	Q5	0.6186%	0.0061860000000000005	4. matt	Narrow	4	-85.76180764665351	-75.24964565545315	-70.77940875	-14.982398896653507
LLB	2	0055	Q4	0.0081%	8.1e-05	1. fat	NonNarrow	1	-80.94073540084095	-75.95	-70.77940875	-10.161326650840948
LLB	2	0055	Q4	0.0081%	8.1e-05	2. cat	NonNarrow	2	-82.59032119850673	-75.3199964607793	-70.77940875	-11.810912448506727
LLB	2	0055	Q4	0.0081%	8.1e-05	3. sat	Narrow	3	-82.84054209306248	-75.15819757003626	-70.77940875	-12.06113334306248
LLB	2	0055	Q4	0.0081%	8.1e-05	4. matt	NonNarrow	4	-84.15061833792419	-75.92	-70.77940875	-13.371209587924184
LLB	2	0056	Q2	0.0080%	8e-05	1. fat	Narrow	1	-82.9134320020546	-75.30640428580683	-70.77940875	-12.134023252054604
LLB	2	0056	Q2	0.0080%	8e-05	2. cat	NonNarrow	2	-81.26186468967127	-75.09	-70.77940875	-10.482455939671269
LLB	2	0056	Q2	0.0080%	8e-05	3. sat	NonNarrow	3	-79.81092799116196	-75.05951982469142	-70.77940875	-9.03151924116196
LLB	2	0056	Q2	0.0080%	8e-05	4. matt	NonNarrow	4	-82.09000364262839	-77.15	-70.77940875	-11.310594892628387
PGU	1	0003	Q3	0.5280%	0.00528	1. cat	NonNarrow	1	-43.95017276132547	-40.65987303136009	-36.05101125	-7.899161511325467
PGU	1	0003	Q3	0.5280%	0.00528	2. sat	NonNarrow	2	-45.41187808104613	-38.74622738400054	-36.05101125	-9.360866831046131
PGU	1	0003	Q3	0.5280%	0.00528	3. rat	Narrow	3	-49.16490766589886	-40.06	-36.05101125	-13.113896415898857
PGU	1	0003	Q3	0.5280%	0.00528	4. hat	NonNarrow	4	-42.375089945881776	-38.4277570936573	-36.05101125	-6.324078695881774
PGU	1	0004	Q2	0.0080%	8e-05	1. cat	NonNarrow	1	-43.081759471716545	-40.06907575809961	-36.05101125	-7.030748221716543
PGU	1	0004	Q2	0.0080%	8e-05	2. sat	Narrow	2	-46.94087510164344	-38.70574475112107	-36.05101125	-10.88986385164344
PGU	1	0004	Q2	0.0080%	8e-05	3. rat	NonNarrow	3	-44.84342466715812	-39.57964418992821	-36.05101125	-8.792413417158116
PGU	1	0004	Q2	0.0080%	8e-05	4. hat	NonNarrow	4	-42.031326711895	-38.87806091667034	-36.05101125	-5.980315461894996
PGU	1	0005	Q5	0.1283%	0.001283	1. cat	Narrow	1	-45.41397397434221	-40.18	-36.05101125	-9.36296272434221
PGU	1	0005	Q5	0.1283%	0.001283	2. sat	NonNarrow	2	-43.86161504816232	-38.979714969452885	-36.05101125	-7.810603798162319
PGU	1	0005	Q5	0.1283%	0.001283	3. rat	NonNarrow	3	-45.79168321462442	-40.359715816273656	-36.05101125	-9.740671964624418
PGU	1	0005	Q5	0.1283%	0.001283	4. hat	NonNarrow	4	-43.500716140524794	-40	-36.05101125	-7.449704890524792
PGU	1	0006	Q1	0.4477%	0.004477	1. cat	Broad	1	-44.69287283877868	-39.87	-36.05101125	-8.641861588778681
PGU	1	0006	Q1	0.4477%	0.004477	2. sat	Broad	2	-43.610202389721735	-39.51774474149012	-36.05101125	-7.559191139721733
PGU	1	0006	Q1	0.4477%	0.004477	3. rat	Broad	3	-43.86323883450623	-41.24809990453968	-36.05101125	-7.812227584506225
PGU	1	0006	Q1	0.4477%	0.004477	4. hat	Broad	4	-44.632990098704845	-41.35	-36.05101125	-8.581978848704843
PGU	1	0007	Q4	0.0081%	8.1e-05	1. cat	NonNarrow	1	-42.79030074612422	-38.59	-36.05101125	-6.739289496124215
PGU	1	0007	Q4	0.0081%	8.1e-05	2. sat	NonNarrow	2	-42.66029713357786	-38.33777836751505	-36.05101125	-6.609285883577861
PGU	1	0007	Q4	0.0081%	8.1e-05	3. rat	NonNarrow	3	-44.421472781232374	-39.319525500689146	-36.05101125	-8.370461531232372
PGU	1	0007	Q4	0.0081%	8.1e-05	4. hat	Narrow	4	-43.45031908907455	-38.90948945687119	-36.05101125	-7.399307839074545
PGU	1	0008	Q3	0.1556%	0.0015559999999999999	1. cat	NonNarrow	1	-43.91298654150179	-39.65	-36.05101125	-7.8619752915017855
PGU	1	0008	Q3	0.1556%	0.0015559999999999999	2. sat	NonNarrow	2	-44.600347674510154	-39.3955941704275	-36.05101125	-8.549336424510152
PGU	1	0008	Q3	0.1556%	0.0015559999999999999	3. rat	Narrow	3	-45.54283233040134	-39.65961234634491	-36.05101125	-9.491821080401337
PGU	1	0008	Q3	0.1556%	0.0015559999999999999	4. hat	NonNarrow	4	-41.69015313731432	-39.12	-36.05101125	-5.639141887314317
PGU	1	0009	Q2	0.0080%	8e-05	1. cat	NonNarrow	1	-44.75000209993782	-40.91	-36.05101125	-8.698990849937815
PGU	1	0009	Q2	0.0080%	8e-05	2. sat	Narrow	2	-47.3211193893013	-38.99998530530783	-36.05101125	-11.2701081393013
PGU	1	0009	Q2	0.0080%	8e-05	3. rat	NonNarrow	3	-43.75132724325265	-40.18999933462611	-36.05101125	-7.7003159932526515
PGU	1	0009	Q2	0.0080%	8e-05	4. hat	NonNarrow	4	-42.101179935654436	-39.28	-36.05101125	-6.050168685654434
PGU	1	0010	Q5	0.0079%	7.900000000000001e-05	1. cat	Narrow	1	-44.73129329214374	-40.43	-36.05101125	-8.680282042143737
PGU	1	0010	Q5	0.0079%	7.900000000000001e-05	2. sat	NonNarrow	2	-43.81041802593984	-39.429065567292284	-36.05101125	-7.759406775939837
PGU	1	0010	Q5	0.0079%	7.900000000000001e-05	3. rat	NonNarrow	3	-44.51018136734613	-40.65925679588644	-36.05101125	-8.459170117346126
PGU	1	0010	Q5	0.0079%	7.900000000000001e-05	4. hat	NonNarrow	4	-42.950231892611214	-38.27872813541259	-36.05101125	-6.899220642611212
PGU	1	0011	Q1	0.0080%	8e-05	1. cat	Broad	1	-43.81156790983123	-38.56	-36.05101125	-7.760556659831231
PGU	1	0011	Q1	0.0080%	8e-05	2. sat	Broad	2	-43.31147132326764	-38.52890357718676	-36.05101125	-7.260460073267637
PGU	1	0011	Q1	0.0080%	8e-05	3. rat	Broad	3	-43.63008851007756	-39.64796446130634	-36.05101125	-7.579077260077561
PGU	1	0011	Q1	0.0080%	8e-05	4. hat	Broad	4	-43.08086946315775	-38.70973779011555	-36.05101125	-7.029858213157745
PGU	1	0013	Q3	0.1196%	0.001196	1. cat	NonNarrow	1	-43.36066486885777	-39.09	-36.05101125	-7.309653618857766
PGU	1	0013	Q3	0.1196%	0.001196	2. sat	NonNarrow	2	-42.603940316945746	-38.91969200531496	-36.05101125	-6.552929066945744
PGU	1	0013	Q3	0.1196%	0.001196	3. rat	Narrow	3	-47.252061719909804	-38.85	-36.05101125	-11.201050469909802
PGU	1	0013	Q3	0.1196%	0.001196	4. hat	NonNarrow	4	-41.3723103405655	-38.589461388931525	-36.05101125	-5.321299090565496
PGU	1	0014	Q2	0.5640%	0.005639999999999999	1. cat	NonNarrow	1	-43.490073130773276	-39.01	-36.05101125	-7.439061880773274
PGU	1	0014	Q2	0.5640%	0.005639999999999999	2. sat	Narrow	2	-46.59034590908168	-38.63851029990791	-36.05101125	-10.539334659081675
PGU	1	0014	Q2	0.5640%	0.005639999999999999	3. rat	NonNarrow	3	-44.133899544053925	-40.14892026283736	-36.05101125	-8.082888294053923
PGU	1	0014	Q2	0.5640%	0.005639999999999999	4. hat	NonNarrow	4	-43.173090566926255	-41.24	-36.05101125	-7.1220793169262535
PGU	1	0015	Q5	0.0079%	7.900000000000001e-05	1. cat	Narrow	1	-46.08016605133425	-38.81	-36.05101125	-10.02915480133425
PGU	1	0015	Q5	0.0079%	7.900000000000001e-05	2. sat	NonNarrow	2	-43.55782724381105	-38.488032013026555	-36.05101125	-7.5068159938110455
PGU	1	0015	Q5	0.0079%	7.900000000000001e-05	3. rat	NonNarrow	3	-43.404052627424164	-39.249994144730344	-36.05101125	-7.353041377424162
PGU	1	0015	Q5	0.0079%	7.900000000000001e-05	4. hat	NonNarrow	4	-41.57065902443016	-39.38	-36.05101125	-5.519647774430155
PGU	1	0016	Q1	0.0080%	8e-05	1. cat	Broad	1	-42.72002241499541	-39.07769435727076	-36.05101125	-6.6690111649954105
PGU	1	0016	Q1	0.0080%	8e-05	2. sat	Broad	2	-43.0420015144198	-38.89994160852016	-36.05101125	-6.9909902644198
PGU	1	0016	Q1	0.0080%	8e-05	3. rat	Broad	3	-44.570088829073995	-39.679453505992534	-36.05101125	-8.519077579073993
PGU	1	0016	Q1	0.0080%	8e-05	4. hat	Broad	4	-43.50297188775865	-38.59995366664296	-36.05101125	-7.451960637758646
PGU	1	0017	Q4	0.0080%	8e-05	1. cat	NonNarrow	1	-43.85410973239533	-38.639667770596255	-36.05101125	-7.8030984823953276
PGU	1	0017	Q4	0.0080%	8e-05	2. sat	NonNarrow	2	-43.742114839285215	-38.67	-36.05101125	-7.691103589285213
PGU	1	0017	Q4	0.0080%	8e-05	3. rat	NonNarrow	3	-44.63448215344858	-40.16873979099112	-36.05101125	-8.583470903448578
PGU	1	0017	Q4	0.0080%	8e-05	4. hat	Narrow	4	-46.83211615846197	-39.27	-36.05101125	-10.78110490846197
PGU	1	0018	Q3	0.0080%	8e-05	1. cat	NonNarrow	1	-43.49473559445406	-39.29	-36.05101125	-7.443724344454061
PGU	1	0018	Q3	0.0080%	8e-05	2. sat	NonNarrow	2	-44.49356664608901	-39.26824140702415	-36.05101125	-8.442555396089006
PGU	1	0018	Q3	0.0080%	8e-05	3. rat	Narrow	3	-47.11048692376065	-38.75814504521941	-36.05101125	-11.059475673760645
PGU	1	0018	Q3	0.0080%	8e-05	4. hat	NonNarrow	4	-41.49113387194644	-38.69999664980007	-36.05101125	-5.440122621946436
PGU	1	0019	Q2	0.0081%	8.1e-05	1. cat	NonNarrow	1	-43.61053709181292	-39.5189181091249	-36.05101125	-7.5595258418129205
PGU	1	0019	Q2	0.0081%	8.1e-05	2. sat	Narrow	2	-46.04464207006928	-38.698676538305826	-36.05101125	-9.993630820069278
PGU	1	0019	Q2	0.0081%	8.1e-05	3. rat	NonNarrow	3	-42.910164968224144	-38.75989519416644	-36.05101125	-6.859153718224142
PGU	1	0019	Q2	0.0081%	8.1e-05	4. hat	NonNarrow	4	-41.490479058361245	-38.52997930780513	-36.05101125	-5.439467808361243
PGU	1	0020	Q5	0.1646%	0.001646	1. cat	Narrow	1	-43.271185407299576	-38.759782862672274	-36.05101125	-7.220174157299574
PGU	1	0020	Q5	0.1646%	0.001646	2. sat	NonNarrow	2	-44.066253002980524	-38.438438443261475	-36.05101125	-8.015241752980522
PGU	1	0020	Q5	0.1646%	0.001646	3. rat	NonNarrow	3	-43.910691847698	-39.26701935363428	-36.05101125	-7.859680597697995
PGU	1	0020	Q5	0.1646%	0.001646	4. hat	NonNarrow	4	-42.27010866275428	-38.65689902329461	-36.05101125	-6.21909741275428
PGU	1	0021	Q1	0.3925%	0.0039250000000000005	1. cat	Broad	1	-43.30139325800173	-39.09	-36.05101125	-7.250382008001729
PGU	1	0021	Q1	0.3925%	0.0039250000000000005	2. sat	Broad	2	-43.290704997164625	-38.85919092978243	-36.05101125	-7.2396937471646226
PGU	1	0021	Q1	0.3925%	0.0039250000000000005	3. rat	Broad	3	-43.510057055942134	-40.099590138433825	-36.05101125	-7.459045805942132
PGU	1	0021	Q1	0.3925%	0.0039250000000000005	4. hat	Broad	4	-43.22005505857964	-38.6176569277297	-36.05101125	-7.169043808579637
PGU	1	0022	Q4	0.1648%	0.0016480000000000002	1. cat	NonNarrow	1	-42.382693174501156	-38.92	-36.05101125	-6.331681924501154
PGU	1	0022	Q4	0.1648%	0.0016480000000000002	2. sat	NonNarrow	2	-42.89044468727114	-38.50902455162627	-36.05101125	-6.83943343727114
PGU	1	0022	Q4	0.1648%	0.0016480000000000002	3. rat	NonNarrow	3	-44.786404387313766	-39.89	-36.05101125	-8.735393137313764
PGU	1	0022	Q4	0.1648%	0.0016480000000000002	4. hat	Narrow	4	-46.26000111261717	-40.73	-36.05101125	-10.208989862617166
PGU	1	0023	Q3	0.0080%	8e-05	1. cat	NonNarrow	1	-42.83126151845875	-39.29	-36.05101125	-6.780250268458751
PGU	1	0023	Q3	0.0080%	8e-05	2. sat	NonNarrow	2	-42.870584680362086	-39.2689787798981	-36.05101125	-6.819573430362084
PGU	1	0023	Q3	0.0080%	8e-05	3. rat	Narrow	3	-45.99352684435865	-38.82	-36.05101125	-9.942515594358646
PGU	1	0023	Q3	0.0080%	8e-05	4. hat	NonNarrow	4	-40.710051531704664	-38.61	-36.05101125	-4.659040281704662
PGU	1	0024	Q2	0.0080%	8e-05	1. cat	NonNarrow	1	-43.49190099901985	-39.65893616412529	-36.05101125	-7.440889749019846
PGU	1	0024	Q2	0.0080%	8e-05	2. sat	Narrow	2	-46.08334723548915	-38.888516820237896	-36.05101125	-10.032335985489148
PGU	1	0024	Q2	0.0080%	8e-05	3. rat	NonNarrow	3	-44.00198408090386	-39.52998311243864	-36.05101125	-7.950972830903858
PGU	1	0024	Q2	0.0080%	8e-05	4. hat	NonNarrow	4	-42.07108753008331	-39.32	-36.05101125	-6.020076280083309
PGU	1	0025	Q5	0.4740%	0.00474	1. cat	Narrow	1	-43.871349561814256	-38.7	-36.05101125	-7.820338311814254
PGU	1	0025	Q5	0.4740%	0.00474	2. sat	NonNarrow	2	-41.9243914769205	-38.25639800100806	-36.05101125	-5.873380226920496
PGU	1	0025	Q5	0.4740%	0.00474	3. rat	NonNarrow	3	-44.560028112609224	-40.11	-36.05101125	-8.509016862609222
PGU	1	0025	Q5	0.4740%	0.00474	4. hat	NonNarrow	4	-42.832437987782086	-38.98994550692744	-36.05101125	-6.781426737782084
PGU	1	0026	Q1	0.0100%	0.0001	1. cat	Broad	1	-43.68176764442829	-38.66916293259152	-36.05101125	-7.630756394428289
PGU	1	0026	Q1	0.0100%	0.0001	2. sat	Broad	2	-42.653941178666486	-38.88	-36.05101125	-6.602929928666484
PGU	1	0026	Q1	0.0100%	0.0001	3. rat	Broad	3	-43.10058146781892	-39.30857644865116	-36.05101125	-7.049570217818918
PGU	1	0026	Q1	0.0100%	0.0001	4. hat	Broad	4	-45.15000653939647	-38.829738308119644	-36.05101125	-9.09899528939647
PGU	1	0027	Q4	0.0080%	8e-05	1. cat	NonNarrow	1	-42.61289247173621	-38.6	-36.05101125	-6.561881221736208
PGU	1	0027	Q4	0.0080%	8e-05	2. sat	NonNarrow	2	-43.21639390383006	-38.55999810808297	-36.05101125	-7.165382653830058
PGU	1	0027	Q4	0.0080%	8e-05	3. rat	NonNarrow	3	-44.88177793963227	-39.61980284631835	-36.05101125	-8.83076668963227
PGU	1	0027	Q4	0.0080%	8e-05	4. hat	Narrow	4	-45.051560226558735	-38.67	-36.05101125	-9.000548976558733
PGU	2	0028	Q1	0.0463%	0.00046300000000000003	1. fat	Broad	1	-42.54027112028508	-39.60729702903645	-36.05101125	-6.489259870285075
PGU	2	0028	Q1	0.0463%	0.00046300000000000003	2. cat	Broad	2	-42.4629395118698	-39.25	-36.05101125	-6.411928261869797
PGU	2	0028	Q1	0.0463%	0.00046300000000000003	3. sat	Broad	3	-44.02598461824764	-39.1090803390778	-36.05101125	-7.974973368247639
PGU	2	0028	Q1	0.0463%	0.00046300000000000003	4. matt	Broad	4	-44.110557535348995	-39.97885712915887	-36.05101125	-8.059546285348993
PGU	2	0029	Q2	0.7024%	0.007024000000000001	1. fat	Narrow	1	-43.750650213765375	-39.566449135150535	-36.05101125	-7.6996389637653735
PGU	2	0029	Q2	0.7024%	0.007024000000000001	2. cat	NonNarrow	2	-40.73603745690873	-38.79	-36.05101125	-4.685026206908731
PGU	2	0029	Q2	0.7024%	0.007024000000000001	3. sat	NonNarrow	3	-41.09007209240253	-38.38727512718922	-36.05101125	-5.039060842402527
PGU	2	0029	Q2	0.7024%	0.007024000000000001	4. matt	NonNarrow	4	-43.34177139374071	-39.6479850588431	-36.05101125	-7.290760143740705
PGU	2	0030	Q5	0.0081%	8.1e-05	1. fat	NonNarrow	1	-43.492367336349375	-39.62969729195915	-36.05101125	-7.441356086349373
PGU	2	0030	Q5	0.0081%	8.1e-05	2. cat	NonNarrow	2	-43.15021889234731	-38.14877340852443	-36.05101125	-7.099207642347309
PGU	2	0030	Q5	0.0081%	8.1e-05	3. sat	NonNarrow	3	-43.752592104724606	-38.16	-36.05101125	-7.701580854724604
PGU	2	0030	Q5	0.0081%	8.1e-05	4. matt	Narrow	4	-45.571180527869835	-38.73672559936705	-36.05101125	-9.520169277869833
PGU	2	0032	Q6	0.0079%	7.900000000000001e-05	1. fat	NonNarrow	1	-44.36155425101682	-40.80809208288316	-36.05101125	-8.310543001016818
PGU	2	0032	Q6	0.0079%	7.900000000000001e-05	2. cat	NonNarrow	2	-42.77409785375896	-38.69999919650417	-36.05101125	-6.723086603758958
PGU	2	0032	Q6	0.0079%	7.900000000000001e-05	3. sat	NonNarrow	3	-45.06173128205324	-38.71	-36.05101125	-9.010720032053236
PGU	2	0032	Q6	0.0079%	7.900000000000001e-05	4. matt	Narrow	4	-47.31000221353237	-38.74782667269844	-36.05101125	-11.25899096353237
PGU	2	0033	Q3	0.0830%	0.00083	1. fat	NonNarrow	1	-44.741576026704244	-39.56989093940235	-36.05101125	-8.690564776704242
PGU	2	0033	Q3	0.0830%	0.00083	2. cat	Narrow	2	-44.70192472025037	-38.709995751341324	-36.05101125	-8.650913470250366
PGU	2	0033	Q3	0.0830%	0.00083	3. sat	NonNarrow	3	-43.16186588006431	-38.66998862214028	-36.05101125	-7.11085463006431
PGU	2	0033	Q3	0.0830%	0.00083	4. matt	NonNarrow	4	-44.69095885222931	-39.37765071489436	-36.05101125	-8.639947602229306
PGU	2	0034	Q1	0.0079%	7.900000000000001e-05	1. fat	Broad	1	-43.71064619021733	-39.679508698593445	-36.05101125	-7.65963494021733
PGU	2	0034	Q1	0.0079%	7.900000000000001e-05	2. cat	Broad	2	-43.75103432396532	-38.849952428952456	-36.05101125	-7.700023073965319
PGU	2	0034	Q1	0.0079%	7.900000000000001e-05	3. sat	Broad	3	-43.702024911249865	-38.95	-36.05101125	-7.651013661249863
PGU	2	0034	Q1	0.0079%	7.900000000000001e-05	4. matt	Broad	4	-43.31318284597496	-39.91	-36.05101125	-7.262171595974955
PGU	2	0035	Q2	0.1376%	0.001376	1. fat	Narrow	1	-46.1200273542241	-39.429693732051994	-36.05101125	-10.069016104224097
PGU	2	0035	Q2	0.1376%	0.001376	2. cat	NonNarrow	2	-41.961334351488354	-38.63	-36.05101125	-5.910323101488352
PGU	2	0035	Q2	0.1376%	0.001376	3. sat	NonNarrow	3	-41.78072832662748	-38.24854293496092	-36.05101125	-5.72971707662748
PGU	2	0035	Q2	0.1376%	0.001376	4. matt	NonNarrow	4	-42.65077831452048	-40.09	-36.05101125	-6.599767064520478
PGU	2	0036	Q5	0.5464%	0.005464	1. fat	NonNarrow	1	-43.86027161299933	-41.05880906761806	-36.05101125	-7.809260362999325
PGU	2	0036	Q5	0.5464%	0.005464	2. cat	NonNarrow	2	-43.35035484417607	-40.03	-36.05101125	-7.299343594176065
PGU	2	0036	Q5	0.5464%	0.005464	3. sat	NonNarrow	3	-43.92502856187934	-38.56990902024627	-36.05101125	-7.874017311879335
PGU	2	0036	Q5	0.5464%	0.005464	4. matt	Narrow	4	-46.91055242512664	-38.319756388830754	-36.05101125	-10.859541175126637
PGU	2	0037	Q4	0.0081%	8.1e-05	1. fat	NonNarrow	1	-44.60005456126958	-40.309999472481145	-36.05101125	-8.549043311269578
PGU	2	0037	Q4	0.0081%	8.1e-05	2. cat	NonNarrow	2	-44.042593543995196	-39.90959596430444	-36.05101125	-7.991582293995194
PGU	2	0037	Q4	0.0081%	8.1e-05	3. sat	Narrow	3	-46.74279365407203	-38.89780056612384	-36.05101125	-10.691782404072029
PGU	2	0037	Q4	0.0081%	8.1e-05	4. matt	NonNarrow	4	-45.53331370152398	-39.61751526452587	-36.05101125	-9.482302451523978
PGU	2	0038	Q6	0.1640%	0.0016400000000000002	1. fat	NonNarrow	1	-44.520020972273755	-39.946524445258866	-36.05101125	-8.469009722273753
PGU	2	0038	Q6	0.1640%	0.0016400000000000002	2. cat	NonNarrow	2	-43.361264530915435	-39	-36.05101125	-7.310253280915433
PGU	2	0038	Q6	0.1640%	0.0016400000000000002	3. sat	NonNarrow	3	-44.38806682032924	-38.79663529791695	-36.05101125	-8.337055570329241
PGU	2	0038	Q6	0.1640%	0.0016400000000000002	4. matt	Narrow	4	-46.13003321543789	-38.799372665211656	-36.05101125	-10.079021965437889
PGU	2	0039	Q3	0.0080%	8e-05	1. fat	NonNarrow	1	-43.83026652680141	-39.80984078685407	-36.05101125	-7.779255276801408
PGU	2	0039	Q3	0.0080%	8e-05	2. cat	Narrow	2	-44.56084798481162	-39.53990337263903	-36.05101125	-8.509836734811621
PGU	2	0039	Q3	0.0080%	8e-05	3. sat	NonNarrow	3	-42.21000465589027	-39.03911192209565	-36.05101125	-6.158993405890271
PGU	2	0039	Q3	0.0080%	8e-05	4. matt	NonNarrow	4	-43.520130032877326	-39.4	-36.05101125	-7.469118782877324
PGU	2	0040	Q1	0.0827%	0.0008269999999999999	1. fat	Broad	1	-44.86016260446489	-39.98637310624944	-36.05101125	-8.809151354464888
PGU	2	0040	Q1	0.0827%	0.0008269999999999999	2. cat	Broad	2	-45.1400099199987	-40.00764408041403	-36.05101125	-9.088998669998695
